id,url,title,price,price_per_m2,rooms,area,floor,total_floors,address,district,city
682810949,https://krisha.kz/a/show/682810949,3-комнатная квартира · 81.7 м²,42484000,520000,3,81.7,,,"Каратауский р-н, мкр Туран , мкр. Туран 2",Каратауский р-н,Шымкент
1010042840,https://krisha.kz/a/show/1010042840,2-комнатная квартира · 51 м² · 8/9 этаж,19000000,372549,2,51,8,9,Васильковский 5,Васильковский 5,Кокшетау
685443591,https://krisha.kz/a/show/685443591,2-комнатная квартира · 44.6 м² · 2/13 этаж,25500000,571749,2,44.6,2,13,"Алматы р-н, Кошкарбаева 68",Алматы р-н,Астана
1009861485,https://krisha.kz/a/show/1009861485,2-комнатная квартира · 46 м² · 8/13 этаж,40500000,880435,2,46,8,13,"Ауэзовский р-н, Райымбека 348/2к1 — Ближе к Толе би, рядом набережка",Ауэзовский р-н,Алматы
1008548556,https://krisha.kz/a/show/1008548556,1-комнатная квартира · 38.8 м² · 16/16 этаж,24500000,631443,1,38.8,16,16,"Нура р-н, Казыбек би 41/1",Нура р-н,Астана
762074982,https://krisha.kz/a/show/762074982,4-комнатная квартира · 150.5 м² · 3/4 этаж,83900000,557475,4,150.5,3,4,"Наурызбайский р-н, мкр Тастыбулак, Таутаган — Тихий клубный дом",Наурызбайский р-н,Алматы
760166761,https://krisha.kz/a/show/760166761,3-комнатная квартира · 59 м² · 9/9 этаж,36500000,618644,3,59,9,9,"Наурызбайский р-н, мкр Шугыла, Райымбека — Жуалы",Наурызбайский р-н,Алматы
694127769,https://krisha.kz/a/show/694127769,3-комнатная квартира · 83 м² · 8/14 этаж,54999999,662651,3,83,8,14,"Наурызбайский р-н, Абишева — проспект  Райымбека",Наурызбайский р-н,Алматы
693969531,https://krisha.kz/a/show/693969531,2-комнатная квартира · 40.2 м² · 4/4 этаж,33000000,820896,2,40.2,4,4,"Бостандыкский р-н, Гагарина — Тимирязева",Бостандыкский р-н,Алматы
678532011,https://krisha.kz/a/show/678532011,2-комнатная квартира · 65 м² · 6/6 этаж,37000000,569231,2,65,6,6,"Турксибский р-н, мкр Жулдыз-2, Дунентаева",Турксибский р-н,Алматы
1010182057,https://krisha.kz/a/show/1010182057,2-комнатная квартира · 83 м² · 6/20 этаж,32000000,385542,2,83,6,20,"р-н Байконур, Кенесары 65",р-н Байконур,Астана
1010131508,https://krisha.kz/a/show/1010131508,2-комнатная квартира · 67 м² · 5/15 этаж,45000000,671642,2,67,5,15,"Нура р-н, Толе би 14/1 — Толе би - Улы Дала",Нура р-н,Астана
1009958363,https://krisha.kz/a/show/1009958363,3-комнатная квартира · 102.1 м² · 2/11 этаж,55000000,538688,3,102.1,2,11,"Нура р-н, Казыбек би 21 — За Барыс Ареной",Нура р-н,Астана
1009413311,https://krisha.kz/a/show/1009413311,4-комнатная квартира · 90 м² · 2/8 этаж,110000000,1222222,4,90,2,8,"Бостандыкский р-н, мкр Орбита-2 — Напротив парка президента",Бостандыкский р-н,Алматы
1009231579,https://krisha.kz/a/show/1009231579,2-комнатная квартира · 39 м² · 6/12 этаж,31450000,806410,2,39,6,12,"Есильский р-н, Бокейхана 42 — ГОРЯЧКА",Есильский р-н,Астана
1009175485,https://krisha.kz/a/show/1009175485,2-комнатная квартира · 59.9 м² · 9/9 этаж,35000000,584307,2,59.9,9,9,"Есильский р-н, Аль-Фараби 46/21 — 109 Комфортная Средняя школа",Есильский р-н,Астана
1009165973,https://krisha.kz/a/show/1009165973,2-комнатная квартира · 60 м² · 1/9 этаж,28200000,470000,2,60,1,9,"Алматы р-н, Мустафина 13",Алматы р-н,Астана
1008577976,https://krisha.kz/a/show/1008577976,2-комнатная квартира · 60 м² · 5/12 этаж,57000000,950000,2,60,5,12,"Медеуский р-н, мкр Самал-2 — ул. Бектурова",Медеуский р-н,Алматы
1008315329,https://krisha.kz/a/show/1008315329,3-комнатная квартира · 120 м² · 2 этаж,120000000,1000000,3,120,,,"Есильский р-н, Турар Рыскулов 3",Есильский р-н,Астана
1007269224,https://krisha.kz/a/show/1007269224,2-комнатная квартира · 87 м² · 7/17 этаж,63000000,724138,2,87,7,17,"Ауэзовский р-н, Таугуль — Жандосова",Ауэзовский р-н,Алматы
1006632416,https://krisha.kz/a/show/1006632416,4-комнатная квартира · 138 м² · 3/4 этаж,73999000,536225,4,138,3,4,"Нура р-н, Шоссе Коргалжын 6",Нура р-н,Астана
1006257229,https://krisha.kz/a/show/1006257229,4-комнатная квартира · 112.9 м² · 3/8 этаж,93000000,823738,4,112.9,3,8,"Бостандыкский р-н, Тимирязева — Розыбакиева",Бостандыкский р-н,Алматы
1004663060,https://krisha.kz/a/show/1004663060,3-комнатная квартира · 83 м² · 8/9 этаж,42300000,509639,3,83,8,9,"Алатауский р-н, мкр Аккент, Ақкент ш/а. 27",Алатауский р-н,Алматы
1002065581,https://krisha.kz/a/show/1002065581,2-комнатная квартира · 65 м² · 4/12 этаж,33500000,515385,2,65,4,12,"Сарайшык р-н, М. Тынышбайулы 5",Сарайшык р-н,Астана
1001143261,https://krisha.kz/a/show/1001143261,2-комнатная квартира · 77 м² · 8/10 этаж,40000000,519481,2,77,8,10,"Наурызбайский р-н, мкр Шугыла, Алтын-орда",Наурызбайский р-н,Алматы
1000116005,https://krisha.kz/a/show/1000116005,3-комнатная квартира · 58 м² · 2/4 этаж,41500000,715517,3,58,2,4,"Бостандыкский р-н, Тимирязева — Тимирязева угол Розыбакиева",Бостандыкский р-н,Алматы
1010084173,https://krisha.kz/a/show/1010084173,4-комнатная квартира · 128.92 м²,80317160,623000,4,128.92,,,"Нура р-н, Хусейн бен Талал 1, 11/1-2",Нура р-н,Астана
1009994692,https://krisha.kz/a/show/1009994692,4-комнатная квартира · 114.45 м²,81342258,710723,4,114.45,,,"Алатауский р-н, мкр Гажайып, ​Гажайып микрорайон 11/19",Алатауский р-н,Алматы
1009995023,https://krisha.kz/a/show/1009995023,3-комнатная квартира · 63.87 м²,49179900,770000,3,63.87,,,"Медеуский р-н, ​Приканальная БАК 99а",Медеуский р-н,Алматы
1008497883,https://krisha.kz/a/show/1008497883,3-комнатная квартира · 107 м²,203300000,1900000,3,107,,,"Бостандыкский р-н, Кожабекова 17/2",Бостандыкский р-н,Алматы
1004370022,https://krisha.kz/a/show/1004370022,2-комнатная квартира · 103.81 м²,82321330,793000,2,103.81,,,"Есильский р-н, ​Аль-Фараби 3/2",Есильский р-н,Астана
1004370005,https://krisha.kz/a/show/1004370005,2-комнатная квартира · 51.5 м²,47483000,922000,2,51.5,,,"Есильский р-н, ​Аль-Фараби 3/2",Есильский р-н,Астана
1002475031,https://krisha.kz/a/show/1002475031,3-комнатная квартира · 78.83 м²,43356500,550000,3,78.83,,,Алтынсарина,Алтынсарина,Костанай
1010003390,https://krisha.kz/a/show/1010003390,2-комнатная квартира · 61.55 м²,36314500,590000,2,61.55,,,"Туран р-н, Калдаякова 30",Туран р-н,Шымкент
1002501200,https://krisha.kz/a/show/1002501200,3-комнатная квартира · 96.99 м²,70802700,730000,3,96.99,,,"Сарайшык р-н, Р. Кошкарбаева — К. Куанышбаева",Сарайшык р-н,Астана
761882787,https://krisha.kz/a/show/761882787,2-комнатная квартира · 77.87 м²,54431130,699000,2,77.87,,,"Сарайшык р-н, Сагадат Нурмагамбетов 15, 16",Сарайшык р-н,Астана
1010257533,https://krisha.kz/a/show/1010257533,3-комнатная квартира · 86 м² · 6/9 этаж,64500000,750000,3,86,6,9,"Есильский р-н, Туран 57/8",Есильский р-н,Астана
697969415,https://krisha.kz/a/show/697969415,4-комнатная квартира · 130.24 м²,131383680,1008781,4,130.24,,,"Абайский р-н, мкр Северо-Запад, Толеметова 68",Абайский р-н,Шымкент
1002259641,https://krisha.kz/a/show/1002259641,2-комнатная квартира · 59.61 м²,31950960,536000,2,59.61,,,"Сарыарка р-н, С 902 8",Сарыарка р-н,Астана
696512054,https://krisha.kz/a/show/696512054,2-комнатная квартира · 68.24 м²,69673040,1021000,2,68.24,,,"Абайский р-н, мкр Северо-Запад, Толеметова 68",Абайский р-н,Шымкент
688784509,https://krisha.kz/a/show/688784509,3-комнатная квартира · 129.9 м²,52609500,405000,3,129.9,,,Молдагулова 5/5,Молдагулова 5/5,Уральск
694990390,https://krisha.kz/a/show/694990390,2-комнатная квартира · 62.6 м²,32552000,520000,2,62.6,,,"Каратауский р-н, мкр Туран , мкр. Туран 2",Каратауский р-н,Шымкент
1010111054,https://krisha.kz/a/show/1010111054,3-комнатная квартира · 78.77 м²,35052650,445000,3,78.77,,,Наурызбай Батыра 138,Наурызбай Батыра 138,Кокшетау
1000470242,https://krisha.kz/a/show/1000470242,3-комнатная квартира · 78.63 м²,38921850,495000,3,78.63,,,"Турксибский р-н, мкр Нуршашкан (Колхозши), Алатау 36",Турксибский р-н,Алматы
1010257147,https://krisha.kz/a/show/1010257147,2-комнатная квартира · 61.2 м² · 5/12 этаж,55000000,898693,2,61.2,5,12,"Ауэзовский р-н, мкр Астана, Микрорайон Астана, 1/19 блок 3",Ауэзовский р-н,Алматы
1009944978,https://krisha.kz/a/show/1009944978,1-комнатная квартира · 35.3 м² · 9/10 этаж,16000000,453258,1,35.3,9,10,"Сарыарка р-н, Тлендиева 44/1",Сарыарка р-н,Астана
1009953397,https://krisha.kz/a/show/1009953397,2-комнатная квартира · 40 м² · 16/16 этаж,19800000,495000,2,40,16,16,"Алматы р-н, МАЙЛИНА,ЕВРАЗИЯ 29",Алматы р-н,Астана
1010257491,https://krisha.kz/a/show/1010257491,2-комнатная квартира · 50 м² · 2/9 этаж,36000000,720000,2,50,2,9,"Ауэзовский р-н, мкр Аксай-3Б — Толе би Яссауи",Ауэзовский р-н,Алматы
1003009513,https://krisha.kz/a/show/1003009513,2-комнатная квартира · 87 м² · 7/16 этаж,36000000,413793,2,87,7,16,"Нура р-н, Чингиз Айтматов 38",Нура р-н,Астана
687917055,https://krisha.kz/a/show/687917055,1-комнатная квартира · 27 м² · 2/5 этаж,20300000,751852,1,27,2,5,"Есильский р-н, Е-18 5",Есильский р-н,Астана
1009791082,https://krisha.kz/a/show/1009791082,3-комнатная квартира · 100 м² · 3/10 этаж,54000000,540000,3,100,3,10,"р-н Байконур, Сембинова 10/4",р-н Байконур,Астана
1009693860,https://krisha.kz/a/show/1009693860,3-комнатная квартира · 85 м² · 5/10 этаж,38900000,457647,3,85,5,10,"Сарайшык р-н, Нажимеденова 37 — Нурлы Жол",Сарайшык р-н,Астана
1007857691,https://krisha.kz/a/show/1007857691,2-комнатная квартира · 45.1 м² · 4/4 этаж,46000000,1019956,2,45.1,4,4,"Медеуский р-н, Достык 296 — Чайкиной",Медеуский р-н,Алматы
1007427039,https://krisha.kz/a/show/1007427039,1-комнатная квартира · 38.87 м² · 4/6 этаж,31000000,797530,1,38.87,4,6,"Медеуский р-н, ​Приканальная БАК 99а",Медеуский р-н,Алматы
1005348721,https://krisha.kz/a/show/1005348721,3-комнатная квартира · 71.3 м² · 4/4 этаж,66000000,925666,3,71.3,4,4,"Алмалинский р-н, проспект Абая — Манаса, ТРК Глобус",Алмалинский р-н,Алматы
761242672,https://krisha.kz/a/show/761242672,1-комнатная квартира · 38 м² · 2/12 этаж,27999999,736842,1,38,2,12,"Наурызбайский р-н, Абишева — проспект Райымбека",Наурызбайский р-н,Алматы
696478201,https://krisha.kz/a/show/696478201,1-комнатная квартира · 39 м² · 5/9 этаж,24500000,628205,1,39,5,9,"Есильский р-н, Улы дала 80",Есильский р-н,Астана
671815461,https://krisha.kz/a/show/671815461,3-комнатная квартира · 65 м² · 3/4 этаж,58000000,892308,3,65,3,4,"Алмалинский р-н, Абая 78/1 — Байтурсынова",Алмалинский р-н,Алматы
1009808323,https://krisha.kz/a/show/1009808323,1-комнатная квартира · 54.72 м² · 2/6 этаж,28000000,511696,1,54.72,2,6,"Турксибский р-н, мкр Кайрат, Байге 12а/1",Турксибский р-н,Алматы
1009726195,https://krisha.kz/a/show/1009726195,2-комнатная квартира · 54 м² · 10/10 этаж,26500000,490741,2,54,10,10,"Сарайшык р-н, Нажмиденова 39 — Нажимеденова(Нурлы жол)",Сарайшык р-н,Астана
1009718556,https://krisha.kz/a/show/1009718556,2-комнатная квартира · 45 м² · 14/22 этаж,42990000,955333,2,45,14,22,"Нура р-н, Туран 39а — ВИДОВАЯ! ГОРЯЩАЯ ЦЕНА!",Нура р-н,Астана
1009191103,https://krisha.kz/a/show/1009191103,3-комнатная квартира · 92.4 м² · 8/9 этаж,36500000,395022,3,92.4,8,9,"Алматы р-н, Куйши Дина 26 — ТЦ Евразия",Алматы р-н,Астана
1009097592,https://krisha.kz/a/show/1009097592,2-комнатная квартира · 39 м² · 12/12 этаж,40900000,1048718,2,39,12,12,"Есильский р-н, Улица Жошы хан 14/1",Есильский р-н,Астана
1009027517,https://krisha.kz/a/show/1009027517,1-комнатная квартира · 45 м² · 5/5 этаж,23000000,511111,1,45,5,5,"Алатауский р-н, мкр Саялы",Алатауский р-н,Алматы
1008338920,https://krisha.kz/a/show/1008338920,1-комнатная квартира · 41.27 м² · 9/9 этаж,30900000,748728,1,41.27,9,9,"Нура р-н, мкр Уркер, Анет Баба 4",Нура р-н,Астана
1006578463,https://krisha.kz/a/show/1006578463,3-комнатная квартира · 81 м² · 5/5 этаж,37000000,456790,3,81,5,5,"Наурызбайский р-н, мкр Шугыла, Алтын-орда 6/21",Наурызбайский р-н,Алматы
1006388877,https://krisha.kz/a/show/1006388877,2-комнатная квартира · 67.4 м² · 7/9 этаж,54000000,801187,2,67.4,7,9,"Есильский р-н, Керей Жанибек хандары 16",Есильский р-н,Астана
1006022667,https://krisha.kz/a/show/1006022667,2-комнатная квартира · 44.4 м² · 6/10 этаж,23200000,522523,2,44.4,6,10,"Нура р-н, Е 535 6",Нура р-н,Астана
1005867461,https://krisha.kz/a/show/1005867461,2-комнатная квартира · 57.6 м² · 8/9 этаж,37500000,651042,2,57.6,8,9,"Нура р-н, Анет баба 9/3",Нура р-н,Астана
1004733930,https://krisha.kz/a/show/1004733930,1-комнатная квартира · 44 м² · 2/9 этаж,27700000,629545,1,44,2,9,"Турксибский р-н, мкр Жас Канат 1/26 — Мечеть Абдулла по ул. Ескендера Хасангалиева",Турксибский р-н,Алматы
1003325033,https://krisha.kz/a/show/1003325033,3-комнатная квартира · 100.8 м² · 8/12 этаж,60000000,595238,3,100.8,8,12,"Сарыарка р-н, Габдуллина 3",Сарыарка р-н,Астана
1003109514,https://krisha.kz/a/show/1003109514,4-комнатная квартира · 140 м² · 3/14 этаж,140000000,1000000,4,140,3,14,"Есильский р-н, Кабанбай батыра 56А — Ботанического сада",Есильский р-н,Астана
1002795833,https://krisha.kz/a/show/1002795833,3-комнатная квартира · 52 м² · 2/5 этаж,38000000,730769,3,52,2,5,"Медеуский р-н, мкр Думан-2 172 — Возле Магнума",Медеуский р-н,Алматы
1002291944,https://krisha.kz/a/show/1002291944,3-комнатная квартира · 78 м² · 14/18 этаж,32500000,416667,3,78,14,18,"Сарыарка р-н, Косшыгулулы",Сарыарка р-н,Астана
1002119535,https://krisha.kz/a/show/1002119535,4-комнатная квартира · 128 м² · 12/14 этаж,128000000,1000000,4,128,12,14,"Есильский р-н, Кабанбай Батыра 56а",Есильский р-н,Астана
1001966280,https://krisha.kz/a/show/1001966280,1-комнатная квартира · 55.46 м² · 2 этаж,25000000,450775,1,55.46,,,"Турксибский р-н, мкр Кайрат, Сыбызгы 100",Турксибский р-н,Алматы
1003095951,https://krisha.kz/a/show/1003095951,2-комнатная квартира · 52 м² · 3/5 этаж,12500000,240385,2,52,3,5,Қойбақова 12,Қойбақова 12,Тараз
1002693269,https://krisha.kz/a/show/1002693269,2-комнатная квартира · 62.47 м²,39418570,631000,2,62.47,,,"р-н Байконур, Кенесары 54",р-н Байконур,Астана
761098332,https://krisha.kz/a/show/761098332,3-комнатная квартира · 98.66 м²,75573560,766000,3,98.66,,,"Нура р-н, Е-899 7",Нура р-н,Астана
690528566,https://krisha.kz/a/show/690528566,2-комнатная квартира · 67.19 м²,45017300,670000,2,67.19,,,"Есильский р-н, Е 496 7",Есильский р-н,Астана
677521644,https://krisha.kz/a/show/677521644,2-комнатная квартира · 81 м²,97200000,1200000,2,81,,,"Ауэзовский р-н, Аскарова — Саина",Ауэзовский р-н,Алматы
677332435,https://krisha.kz/a/show/677332435,2-комнатная квартира · 78.2 м²,93840000,1200000,2,78.2,,,"Ауэзовский р-н, Аскарова — Саина",Ауэзовский р-н,Алматы
1010256727,https://krisha.kz/a/show/1010256727,4-комнатная квартира · 165.3 м² · 3/6 этаж,67000000,405324,4,165.3,3,6,"19А мкр, ЖК АНАР 25",19А мкр,Актау
1010115387,https://krisha.kz/a/show/1010115387,2-комнатная квартира · 47 м² · 10/12 этаж,32900000,700000,2,47,10,12,"Есильский р-н, Бухар жырау 32/1 — Цена снижена!",Есильский р-н,Астана
1010257072,https://krisha.kz/a/show/1010257072,1-комнатная квартира · 36 м² · 4/9 этаж,24500000,680556,1,36,4,9,"Сарайшык р-н, Мухамеджан тынышбайулы 10 — Жумекен Нажимиденова",Сарайшык р-н,Астана
1004310225,https://krisha.kz/a/show/1004310225,2-комнатная квартира · 41.4 м² · 5/6 этаж,40000000,966184,2,41.4,5,6,"Бостандыкский р-н, Кенесары хана",Бостандыкский р-н,Алматы
1009625551,https://krisha.kz/a/show/1009625551,1-комнатная квартира · 41.7 м² · 9/12 этаж,25500000,611511,1,41.7,9,12,"Нура р-н, Казыбек би 41/1",Нура р-н,Астана
1008426509,https://krisha.kz/a/show/1008426509,2-комнатная квартира · 55 м² · 4/12 этаж,35500000,645455,2,55,4,12,"Ауэзовский р-н, мкр Аксай-1А — Момыш улы",Ауэзовский р-н,Алматы
691032269,https://krisha.kz/a/show/691032269,3-комнатная квартира · 76.8 м² · 4/10 этаж,49000000,638021,3,76.8,4,10,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла",Наурызбайский р-н,Алматы
1009642510,https://krisha.kz/a/show/1009642510,2-комнатная квартира · 67 м² · 7/9 этаж,40500000,604478,2,67,7,9,"Нура р-н, Умай Ана 14 — КазГЮУ",Нура р-н,Астана
1007897604,https://krisha.kz/a/show/1007897604,2-комнатная квартира · 58 м² · 6/12 этаж,33500000,577586,2,58,6,12,"Сарыарка р-н, Бейбарыс Султан 25/4",Сарыарка р-н,Астана
1007868814,https://krisha.kz/a/show/1007868814,3-комнатная квартира · 96 м² · 9/9 этаж,50000000,520833,3,96,9,9,"Есильский р-н, Кургалжинское шоссе — Ресторан ханталапай",Есильский р-н,Астана
1007786444,https://krisha.kz/a/show/1007786444,1-комнатная квартира · 47.4 м² · 4/5 этаж,32000000,675105,1,47.4,4,5,"Турксибский р-н, Сарыарка 72",Турксибский р-н,Алматы
1004382120,https://krisha.kz/a/show/1004382120,2-комнатная квартира · 63.2 м² · 14/20 этаж,35000000,553797,2,63.2,14,20,"Алматы р-н, Жумекен Нажимеденов 33",Алматы р-н,Астана
1003963660,https://krisha.kz/a/show/1003963660,2-комнатная квартира · 61 м² · 1/9 этаж,27000000,442623,2,61,1,9,"Сарыарка р-н, Женис 45/3",Сарыарка р-н,Астана
1001105295,https://krisha.kz/a/show/1001105295,2-комнатная квартира · 92.5 м² · 1/16 этаж,61000000,659459,2,92.5,1,16,"Ауэзовский р-н, Навои — Навои выше Джандосова",Ауэзовский р-н,Алматы
1007437874,https://krisha.kz/a/show/1007437874,3-комнатная квартира · 76.39 м²,28329002,370847,3,76.39,,,"Абайский р-н, мкр Бозарык , мкр. Бозарык",Абайский р-н,Шымкент
1010008770,https://krisha.kz/a/show/1010008770,2-комнатная квартира · 47.27 м²,25903960,548000,2,47.27,,,"Туран р-н, ​Тамерлановское шоссе 328",Туран р-н,Шымкент
760093992,https://krisha.kz/a/show/760093992,3-комнатная квартира · 101.5 м²,44660000,440000,3,101.5,,,Есенберлина 5/1,Есенберлина 5/1,Усть-Каменогорск
698583061,https://krisha.kz/a/show/698583061,2-комнатная квартира · 61.04 м²,23805600,390000,2,61.04,,,Абылай Хана 19,Абылай Хана 19,Щучинск
1007192291,https://krisha.kz/a/show/1007192291,2-комнатная квартира · 56.66 м²,44890284,792275,2,56.66,,,"Алатауский р-н, мкр Ботакоз 2/1",Алатауский р-н,Алматы
691048362,https://krisha.kz/a/show/691048362,2-комнатная квартира · 70.5 м²,47325000,671277,2,70.5,,,"Нура р-н, Е-36 5",Нура р-н,Астана
1009939045,https://krisha.kz/a/show/1009939045,1-комнатная квартира · 51.3 м²,23085000,450000,1,51.3,,,40-й мкр 2,40-й мкр 2,Актау
1009679456,https://krisha.kz/a/show/1009679456,1-комнатная квартира · 30.5 м² · 1/5 этаж,10000000,327869,1,30.5,1,5,мкр Жансая — Кафе Балтика.,мкр Жансая — Кафе Балтика.,Тараз
699057784,https://krisha.kz/a/show/699057784,2-комнатная квартира · 63 м² · 6/10 этаж,51000000,809524,2,63,6,10,"Ауэзовский р-н, 2 мкр — Алтынсарина Куанышбаева",Ауэзовский р-н,Алматы
1007795020,https://krisha.kz/a/show/1007795020,3-комнатная квартира · 70 м² · 2/5 этаж,34000000,485714,3,70,2,5,"Алматы р-н, Рыскулбекова 27/3 — Школа-лицей №37, Школа-лицей №64",Алматы р-н,Астана
1006782254,https://krisha.kz/a/show/1006782254,3-комнатная квартира · 68.9 м² · 1/5 этаж,51200000,743106,3,68.9,1,5,"Медеуский р-н, Нусупбекова 19 — Янушкевича",Медеуский р-н,Алматы
1003294413,https://krisha.kz/a/show/1003294413,2-комнатная квартира · 72.4 м² · 16/16 этаж,71000000,980663,2,72.4,16,16,"Бостандыкский р-н, Навои — Торайгырова",Бостандыкский р-н,Алматы
692586693,https://krisha.kz/a/show/692586693,2-комнатная квартира · 50 м² · 2/12 этаж,67000000,1340000,2,50,2,12,Бекхожина 15,Бекхожина 15,Алматы
1010091007,https://krisha.kz/a/show/1010091007,1-комнатная квартира · 37 м² · 10/10 этаж,25990000,702432,1,37,10,10,"Нура р-н, Култегин 13 — Сыганак",Нура р-н,Астана
1009912207,https://krisha.kz/a/show/1009912207,2-комнатная квартира · 63.3 м² · 7/9 этаж,35000000,552923,2,63.3,7,9,"Алматы р-н, Айнаколь 64",Алматы р-н,Астана
1009138174,https://krisha.kz/a/show/1009138174,2-комнатная квартира · 65.1 м² · 2 этаж,50000000,768049,2,65.1,,,"Бостандыкский р-н, Утепова 31",Бостандыкский р-н,Алматы
1007428899,https://krisha.kz/a/show/1007428899,2-комнатная квартира · 65 м² · 2/24 этаж,37500000,576923,2,65,2,24,"Сарайшык р-н, Калибек Куанышбаев, — Байтурсынова Аманжолова",Сарайшык р-н,Астана
1006103243,https://krisha.kz/a/show/1006103243,2-комнатная квартира · 70.2 м² · 1/10 этаж,34500000,491453,2,70.2,1,10,"Наурызбайский р-н, мкр Шугыла, Жунисова 8/2 — Толе би",Наурызбайский р-н,Алматы
1005806761,https://krisha.kz/a/show/1005806761,2-комнатная квартира · 51 м² · 2/2 этаж,38500000,754902,2,51,2,2,"Бостандыкский р-н, мкр Коктем-1 2A",Бостандыкский р-н,Алматы
1004563962,https://krisha.kz/a/show/1004563962,3-комнатная квартира · 65 м² · 4/5 этаж,47000000,723077,3,65,4,5,"Бостандыкский р-н, Гагарина 196А — Гагарина-Тимирязева",Бостандыкский р-н,Алматы
1003793462,https://krisha.kz/a/show/1003793462,2-комнатная квартира · 85.1 м² · 6/7 этаж,136000000,1598120,2,85.1,6,7,"Медеуский р-н, Сагадат Нурмагамбетов 28",Медеуский р-н,Алматы
1003610955,https://krisha.kz/a/show/1003610955,1-комнатная квартира · 30 м² · 15/16 этаж,35000000,1166667,1,30,15,16,"Бостандыкский р-н, Утепова 31",Бостандыкский р-н,Алматы
1003147064,https://krisha.kz/a/show/1003147064,2-комнатная квартира · 68 м² · 14/16 этаж,56000000,823529,2,68,14,16,"Ауэзовский р-н, Навои — Жандосова",Ауэзовский р-н,Алматы
1001934251,https://krisha.kz/a/show/1001934251,2-комнатная квартира · 123.6 м² · 7/13 этаж,90000000,728155,2,123.6,7,13,"Ауэзовский р-н, 1/18 1/18",Ауэзовский р-н,Алматы
1000776069,https://krisha.kz/a/show/1000776069,4-комнатная квартира · 112 м² · 6/6 этаж,78400000,700000,4,112,6,6,"Есильский р-н, 38 улица 29",Есильский р-н,Астана
1001800232,https://krisha.kz/a/show/1001800232,3-комнатная квартира · 162.8 м² · 1/3 этаж,69981107,429859,3,162.8,1,3,"Казыбек би р-н, Жамбыла 46А",Казыбек би р-н,Караганда
696697518,https://krisha.kz/a/show/696697518,3-комнатная квартира · 105 м² · 4/9 этаж,55000000,523810,3,105,4,9,"Абайский р-н, К. Толеметова 85",Абайский р-н,Шымкент
680421927,https://krisha.kz/a/show/680421927,1-комнатная квартира · 43 м² · 7/9 этаж,26000000,604651,1,43,7,9,"Наурызбайский р-н, Жунисова 14 — Магнума",Наурызбайский р-н,Алматы
1010171268,https://krisha.kz/a/show/1010171268,2-комнатная квартира · 52 м² · 6/9 этаж,29700000,571154,2,52,6,9,Райымбек батыра,Райымбек батыра,Бесагаш
1007761533,https://krisha.kz/a/show/1007761533,2-комнатная квартира · 75 м² · 20/21 этаж,94000000,1253333,2,75,20,21,"Бостандыкский р-н, Аль-Фараби 4г",Бостандыкский р-н,Алматы
1010076278,https://krisha.kz/a/show/1010076278,3-комнатная квартира · 110.4 м² · 3/5 этаж,45500000,412138,3,110.4,3,5,мкр Астана 5/1,мкр Астана 5/1,Уральск
1009373593,https://krisha.kz/a/show/1009373593,1-комнатная квартира · 38.1 м² · 5/17 этаж,23900000,627297,1,38.1,5,17,"Алматы р-н, Шаймерденова 4/3 — Нурлы жол",Алматы р-н,Астана
1008988314,https://krisha.kz/a/show/1008988314,3-комнатная квартира · 160.1 м² · 1/5 этаж,38424000,240000,3,160.1,1,5,Ш.Айталиева 3/1,Ш.Айталиева 3/1,Уральск
690504482,https://krisha.kz/a/show/690504482,4-комнатная квартира · 100 м² · 5/10 этаж,43700000,437000,4,100,5,10,Чокина — Ул..1 мая .Чокина,Чокина — Ул..1 мая .Чокина,Павлодар
698214873,https://krisha.kz/a/show/698214873,2-комнатная квартира · 70.32 м²,52529040,747000,2,70.32,,,"Есильский р-н, Турар Рыскулов 18",Есильский р-н,Астана
1009998934,https://krisha.kz/a/show/1009998934,2-комнатная квартира · 46.47 м²,39645974,853152,2,46.47,,,"Турксибский р-н, Кайрат микрорайон 716/16",Турксибский р-н,Алматы
694710383,https://krisha.kz/a/show/694710383,5-комнатная квартира · 190.17 м²,182182860,958000,5,190.17,,,"Есильский р-н, Динмухамед Конаев 3",Есильский р-н,Астана
1009837710,https://krisha.kz/a/show/1009837710,2-комнатная квартира · 43.7 м² · 4/9 этаж,34500000,789474,2,43.7,4,9,"Нура р-н, Казыбек би 41",Нура р-н,Астана
1008835834,https://krisha.kz/a/show/1008835834,2-комнатная квартира · 52 м² · 1/5 этаж,33000000,634615,2,52,1,5,"Жетысуский р-н, мкр Кулагер, Серикова 15",Жетысуский р-н,Алматы
697697746,https://krisha.kz/a/show/697697746,2-комнатная квартира · 70 м² · 2/3 этаж,59500000,850000,2,70,2,3,"Бостандыкский р-н, мкр Нурлытау (Энергетик), Какимбек Салыков 42",Бостандыкский р-н,Алматы
1009261847,https://krisha.kz/a/show/1009261847,2-комнатная квартира · 43.4 м² · 2/3 этаж,30940000,712903,2,43.4,2,3,"Наурызбайский р-н, мкр Акжар, Береке — ЖК Qadam",Наурызбайский р-н,Алматы
685364520,https://krisha.kz/a/show/685364520,3-комнатная квартира · 98.1 м² · 7/12 этаж,46000000,468909,3,98.1,7,12,"Алматы р-н, Айнаколь 60 — Просп.Жумабаева, рынок Аспан",Алматы р-н,Астана
